image_id,input_path,target_path
26a4eafa-f770-4586-af6c-6dc6277cbe6c_g18,automatic-lens-correction\lens-correction-train-cleaned\26a4eafa-f770-4586-af6c-6dc6277cbe6c_g18_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\26a4eafa-f770-4586-af6c-6dc6277cbe6c_g18_generated.jpg
26a4eafa-f770-4586-af6c-6dc6277cbe6c_g19,automatic-lens-correction\lens-correction-train-cleaned\26a4eafa-f770-4586-af6c-6dc6277cbe6c_g19_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\26a4eafa-f770-4586-af6c-6dc6277cbe6c_g19_generated.jpg
26a4eafa-f770-4586-af6c-6dc6277cbe6c_g2,automatic-lens-correction\lens-correction-train-cleaned\26a4eafa-f770-4586-af6c-6dc6277cbe6c_g2_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\26a4eafa-f770-4586-af6c-6dc6277cbe6c_g2_generated.jpg
26a4eafa-f770-4586-af6c-6dc6277cbe6c_g3,automatic-lens-correction\lens-correction-train-cleaned\26a4eafa-f770-4586-af6c-6dc6277cbe6c_g3_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\26a4eafa-f770-4586-af6c-6dc6277cbe6c_g3_generated.jpg
26a4eafa-f770-4586-af6c-6dc6277cbe6c_g4,automatic-lens-correction\lens-correction-train-cleaned\26a4eafa-f770-4586-af6c-6dc6277cbe6c_g4_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\26a4eafa-f770-4586-af6c-6dc6277cbe6c_g4_generated.jpg
26a4eafa-f770-4586-af6c-6dc6277cbe6c_g5,automatic-lens-correction\lens-correction-train-cleaned\26a4eafa-f770-4586-af6c-6dc6277cbe6c_g5_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\26a4eafa-f770-4586-af6c-6dc6277cbe6c_g5_generated.jpg
26a4eafa-f770-4586-af6c-6dc6277cbe6c_g6,automatic-lens-correction\lens-correction-train-cleaned\26a4eafa-f770-4586-af6c-6dc6277cbe6c_g6_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\26a4eafa-f770-4586-af6c-6dc6277cbe6c_g6_generated.jpg
26a4eafa-f770-4586-af6c-6dc6277cbe6c_g7,automatic-lens-correction\lens-correction-train-cleaned\26a4eafa-f770-4586-af6c-6dc6277cbe6c_g7_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\26a4eafa-f770-4586-af6c-6dc6277cbe6c_g7_generated.jpg
26a4eafa-f770-4586-af6c-6dc6277cbe6c_g8,automatic-lens-correction\lens-correction-train-cleaned\26a4eafa-f770-4586-af6c-6dc6277cbe6c_g8_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\26a4eafa-f770-4586-af6c-6dc6277cbe6c_g8_generated.jpg
26a4eafa-f770-4586-af6c-6dc6277cbe6c_g9,automatic-lens-correction\lens-correction-train-cleaned\26a4eafa-f770-4586-af6c-6dc6277cbe6c_g9_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\26a4eafa-f770-4586-af6c-6dc6277cbe6c_g9_generated.jpg
26a68aed-d924-4207-8992-f72a26855403_g0,automatic-lens-correction\lens-correction-train-cleaned\26a68aed-d924-4207-8992-f72a26855403_g0_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\26a68aed-d924-4207-8992-f72a26855403_g0_generated.jpg
26a68aed-d924-4207-8992-f72a26855403_g1,automatic-lens-correction\lens-correction-train-cleaned\26a68aed-d924-4207-8992-f72a26855403_g1_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\26a68aed-d924-4207-8992-f72a26855403_g1_generated.jpg
26a68aed-d924-4207-8992-f72a26855403_g10,automatic-lens-correction\lens-correction-train-cleaned\26a68aed-d924-4207-8992-f72a26855403_g10_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\26a68aed-d924-4207-8992-f72a26855403_g10_generated.jpg
26a68aed-d924-4207-8992-f72a26855403_g11,automatic-lens-correction\lens-correction-train-cleaned\26a68aed-d924-4207-8992-f72a26855403_g11_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\26a68aed-d924-4207-8992-f72a26855403_g11_generated.jpg
26a68aed-d924-4207-8992-f72a26855403_g17,automatic-lens-correction\lens-correction-train-cleaned\26a68aed-d924-4207-8992-f72a26855403_g17_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\26a68aed-d924-4207-8992-f72a26855403_g17_generated.jpg
26a68aed-d924-4207-8992-f72a26855403_g18,automatic-lens-correction\lens-correction-train-cleaned\26a68aed-d924-4207-8992-f72a26855403_g18_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\26a68aed-d924-4207-8992-f72a26855403_g18_generated.jpg
26a68aed-d924-4207-8992-f72a26855403_g19,automatic-lens-correction\lens-correction-train-cleaned\26a68aed-d924-4207-8992-f72a26855403_g19_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\26a68aed-d924-4207-8992-f72a26855403_g19_generated.jpg
26a68aed-d924-4207-8992-f72a26855403_g2,automatic-lens-correction\lens-correction-train-cleaned\26a68aed-d924-4207-8992-f72a26855403_g2_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\26a68aed-d924-4207-8992-f72a26855403_g2_generated.jpg
26aac9bc-dd2b-4a6f-a141-94d5db48f021_g0,automatic-lens-correction\lens-correction-train-cleaned\26aac9bc-dd2b-4a6f-a141-94d5db48f021_g0_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\26aac9bc-dd2b-4a6f-a141-94d5db48f021_g0_generated.jpg
26aac9bc-dd2b-4a6f-a141-94d5db48f021_g1,automatic-lens-correction\lens-correction-train-cleaned\26aac9bc-dd2b-4a6f-a141-94d5db48f021_g1_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\26aac9bc-dd2b-4a6f-a141-94d5db48f021_g1_generated.jpg
26aac9bc-dd2b-4a6f-a141-94d5db48f021_g10,automatic-lens-correction\lens-correction-train-cleaned\26aac9bc-dd2b-4a6f-a141-94d5db48f021_g10_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\26aac9bc-dd2b-4a6f-a141-94d5db48f021_g10_generated.jpg
26aac9bc-dd2b-4a6f-a141-94d5db48f021_g12,automatic-lens-correction\lens-correction-train-cleaned\26aac9bc-dd2b-4a6f-a141-94d5db48f021_g12_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\26aac9bc-dd2b-4a6f-a141-94d5db48f021_g12_generated.jpg
26aac9bc-dd2b-4a6f-a141-94d5db48f021_g14,automatic-lens-correction\lens-correction-train-cleaned\26aac9bc-dd2b-4a6f-a141-94d5db48f021_g14_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\26aac9bc-dd2b-4a6f-a141-94d5db48f021_g14_generated.jpg
26aac9bc-dd2b-4a6f-a141-94d5db48f021_g17,automatic-lens-correction\lens-correction-train-cleaned\26aac9bc-dd2b-4a6f-a141-94d5db48f021_g17_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\26aac9bc-dd2b-4a6f-a141-94d5db48f021_g17_generated.jpg
26aac9bc-dd2b-4a6f-a141-94d5db48f021_g18,automatic-lens-correction\lens-correction-train-cleaned\26aac9bc-dd2b-4a6f-a141-94d5db48f021_g18_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\26aac9bc-dd2b-4a6f-a141-94d5db48f021_g18_generated.jpg
26aac9bc-dd2b-4a6f-a141-94d5db48f021_g19,automatic-lens-correction\lens-correction-train-cleaned\26aac9bc-dd2b-4a6f-a141-94d5db48f021_g19_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\26aac9bc-dd2b-4a6f-a141-94d5db48f021_g19_generated.jpg
26aac9bc-dd2b-4a6f-a141-94d5db48f021_g2,automatic-lens-correction\lens-correction-train-cleaned\26aac9bc-dd2b-4a6f-a141-94d5db48f021_g2_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\26aac9bc-dd2b-4a6f-a141-94d5db48f021_g2_generated.jpg
26aac9bc-dd2b-4a6f-a141-94d5db48f021_g3,automatic-lens-correction\lens-correction-train-cleaned\26aac9bc-dd2b-4a6f-a141-94d5db48f021_g3_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\26aac9bc-dd2b-4a6f-a141-94d5db48f021_g3_generated.jpg
26aac9bc-dd2b-4a6f-a141-94d5db48f021_g4,automatic-lens-correction\lens-correction-train-cleaned\26aac9bc-dd2b-4a6f-a141-94d5db48f021_g4_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\26aac9bc-dd2b-4a6f-a141-94d5db48f021_g4_generated.jpg
26aac9bc-dd2b-4a6f-a141-94d5db48f021_g8,automatic-lens-correction\lens-correction-train-cleaned\26aac9bc-dd2b-4a6f-a141-94d5db48f021_g8_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\26aac9bc-dd2b-4a6f-a141-94d5db48f021_g8_generated.jpg
26aac9bc-dd2b-4a6f-a141-94d5db48f021_g9,automatic-lens-correction\lens-correction-train-cleaned\26aac9bc-dd2b-4a6f-a141-94d5db48f021_g9_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\26aac9bc-dd2b-4a6f-a141-94d5db48f021_g9_generated.jpg
26b12545-1358-4b5f-9246-2952874ba4cb_g0,automatic-lens-correction\lens-correction-train-cleaned\26b12545-1358-4b5f-9246-2952874ba4cb_g0_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\26b12545-1358-4b5f-9246-2952874ba4cb_g0_generated.jpg
26b12545-1358-4b5f-9246-2952874ba4cb_g1,automatic-lens-correction\lens-correction-train-cleaned\26b12545-1358-4b5f-9246-2952874ba4cb_g1_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\26b12545-1358-4b5f-9246-2952874ba4cb_g1_generated.jpg
26b12545-1358-4b5f-9246-2952874ba4cb_g10,automatic-lens-correction\lens-correction-train-cleaned\26b12545-1358-4b5f-9246-2952874ba4cb_g10_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\26b12545-1358-4b5f-9246-2952874ba4cb_g10_generated.jpg
26b12545-1358-4b5f-9246-2952874ba4cb_g11,automatic-lens-correction\lens-correction-train-cleaned\26b12545-1358-4b5f-9246-2952874ba4cb_g11_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\26b12545-1358-4b5f-9246-2952874ba4cb_g11_generated.jpg
26b12545-1358-4b5f-9246-2952874ba4cb_g12,automatic-lens-correction\lens-correction-train-cleaned\26b12545-1358-4b5f-9246-2952874ba4cb_g12_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\26b12545-1358-4b5f-9246-2952874ba4cb_g12_generated.jpg
26b12545-1358-4b5f-9246-2952874ba4cb_g14,automatic-lens-correction\lens-correction-train-cleaned\26b12545-1358-4b5f-9246-2952874ba4cb_g14_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\26b12545-1358-4b5f-9246-2952874ba4cb_g14_generated.jpg
26b12545-1358-4b5f-9246-2952874ba4cb_g15,automatic-lens-correction\lens-correction-train-cleaned\26b12545-1358-4b5f-9246-2952874ba4cb_g15_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\26b12545-1358-4b5f-9246-2952874ba4cb_g15_generated.jpg
26b12545-1358-4b5f-9246-2952874ba4cb_g16,automatic-lens-correction\lens-correction-train-cleaned\26b12545-1358-4b5f-9246-2952874ba4cb_g16_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\26b12545-1358-4b5f-9246-2952874ba4cb_g16_generated.jpg
26b12545-1358-4b5f-9246-2952874ba4cb_g17,automatic-lens-correction\lens-correction-train-cleaned\26b12545-1358-4b5f-9246-2952874ba4cb_g17_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\26b12545-1358-4b5f-9246-2952874ba4cb_g17_generated.jpg
26b12545-1358-4b5f-9246-2952874ba4cb_g18,automatic-lens-correction\lens-correction-train-cleaned\26b12545-1358-4b5f-9246-2952874ba4cb_g18_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\26b12545-1358-4b5f-9246-2952874ba4cb_g18_generated.jpg
26b12545-1358-4b5f-9246-2952874ba4cb_g19,automatic-lens-correction\lens-correction-train-cleaned\26b12545-1358-4b5f-9246-2952874ba4cb_g19_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\26b12545-1358-4b5f-9246-2952874ba4cb_g19_generated.jpg
26b12545-1358-4b5f-9246-2952874ba4cb_g2,automatic-lens-correction\lens-correction-train-cleaned\26b12545-1358-4b5f-9246-2952874ba4cb_g2_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\26b12545-1358-4b5f-9246-2952874ba4cb_g2_generated.jpg
26b12545-1358-4b5f-9246-2952874ba4cb_g4,automatic-lens-correction\lens-correction-train-cleaned\26b12545-1358-4b5f-9246-2952874ba4cb_g4_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\26b12545-1358-4b5f-9246-2952874ba4cb_g4_generated.jpg
26b12545-1358-4b5f-9246-2952874ba4cb_g5,automatic-lens-correction\lens-correction-train-cleaned\26b12545-1358-4b5f-9246-2952874ba4cb_g5_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\26b12545-1358-4b5f-9246-2952874ba4cb_g5_generated.jpg
26b12545-1358-4b5f-9246-2952874ba4cb_g6,automatic-lens-correction\lens-correction-train-cleaned\26b12545-1358-4b5f-9246-2952874ba4cb_g6_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\26b12545-1358-4b5f-9246-2952874ba4cb_g6_generated.jpg
26b12545-1358-4b5f-9246-2952874ba4cb_g7,automatic-lens-correction\lens-correction-train-cleaned\26b12545-1358-4b5f-9246-2952874ba4cb_g7_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\26b12545-1358-4b5f-9246-2952874ba4cb_g7_generated.jpg
26b12545-1358-4b5f-9246-2952874ba4cb_g8,automatic-lens-correction\lens-correction-train-cleaned\26b12545-1358-4b5f-9246-2952874ba4cb_g8_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\26b12545-1358-4b5f-9246-2952874ba4cb_g8_generated.jpg
26b12545-1358-4b5f-9246-2952874ba4cb_g9,automatic-lens-correction\lens-correction-train-cleaned\26b12545-1358-4b5f-9246-2952874ba4cb_g9_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\26b12545-1358-4b5f-9246-2952874ba4cb_g9_generated.jpg
26b801ac-26b4-4c36-9e94-8b89da124f12_g1,automatic-lens-correction\lens-correction-train-cleaned\26b801ac-26b4-4c36-9e94-8b89da124f12_g1_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\26b801ac-26b4-4c36-9e94-8b89da124f12_g1_generated.jpg
26b801ac-26b4-4c36-9e94-8b89da124f12_g10,automatic-lens-correction\lens-correction-train-cleaned\26b801ac-26b4-4c36-9e94-8b89da124f12_g10_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\26b801ac-26b4-4c36-9e94-8b89da124f12_g10_generated.jpg
26b801ac-26b4-4c36-9e94-8b89da124f12_g11,automatic-lens-correction\lens-correction-train-cleaned\26b801ac-26b4-4c36-9e94-8b89da124f12_g11_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\26b801ac-26b4-4c36-9e94-8b89da124f12_g11_generated.jpg
26b801ac-26b4-4c36-9e94-8b89da124f12_g13,automatic-lens-correction\lens-correction-train-cleaned\26b801ac-26b4-4c36-9e94-8b89da124f12_g13_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\26b801ac-26b4-4c36-9e94-8b89da124f12_g13_generated.jpg
26b801ac-26b4-4c36-9e94-8b89da124f12_g2,automatic-lens-correction\lens-correction-train-cleaned\26b801ac-26b4-4c36-9e94-8b89da124f12_g2_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\26b801ac-26b4-4c36-9e94-8b89da124f12_g2_generated.jpg
26b801ac-26b4-4c36-9e94-8b89da124f12_g3,automatic-lens-correction\lens-correction-train-cleaned\26b801ac-26b4-4c36-9e94-8b89da124f12_g3_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\26b801ac-26b4-4c36-9e94-8b89da124f12_g3_generated.jpg
26b801ac-26b4-4c36-9e94-8b89da124f12_g4,automatic-lens-correction\lens-correction-train-cleaned\26b801ac-26b4-4c36-9e94-8b89da124f12_g4_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\26b801ac-26b4-4c36-9e94-8b89da124f12_g4_generated.jpg
26ce82da-f9b9-4f9d-9834-a532143ee174_g0,automatic-lens-correction\lens-correction-train-cleaned\26ce82da-f9b9-4f9d-9834-a532143ee174_g0_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\26ce82da-f9b9-4f9d-9834-a532143ee174_g0_generated.jpg
26ce82da-f9b9-4f9d-9834-a532143ee174_g1,automatic-lens-correction\lens-correction-train-cleaned\26ce82da-f9b9-4f9d-9834-a532143ee174_g1_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\26ce82da-f9b9-4f9d-9834-a532143ee174_g1_generated.jpg
26ce82da-f9b9-4f9d-9834-a532143ee174_g10,automatic-lens-correction\lens-correction-train-cleaned\26ce82da-f9b9-4f9d-9834-a532143ee174_g10_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\26ce82da-f9b9-4f9d-9834-a532143ee174_g10_generated.jpg
26ce82da-f9b9-4f9d-9834-a532143ee174_g12,automatic-lens-correction\lens-correction-train-cleaned\26ce82da-f9b9-4f9d-9834-a532143ee174_g12_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\26ce82da-f9b9-4f9d-9834-a532143ee174_g12_generated.jpg
26ce82da-f9b9-4f9d-9834-a532143ee174_g13,automatic-lens-correction\lens-correction-train-cleaned\26ce82da-f9b9-4f9d-9834-a532143ee174_g13_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\26ce82da-f9b9-4f9d-9834-a532143ee174_g13_generated.jpg
26ce82da-f9b9-4f9d-9834-a532143ee174_g14,automatic-lens-correction\lens-correction-train-cleaned\26ce82da-f9b9-4f9d-9834-a532143ee174_g14_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\26ce82da-f9b9-4f9d-9834-a532143ee174_g14_generated.jpg
26ce82da-f9b9-4f9d-9834-a532143ee174_g16,automatic-lens-correction\lens-correction-train-cleaned\26ce82da-f9b9-4f9d-9834-a532143ee174_g16_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\26ce82da-f9b9-4f9d-9834-a532143ee174_g16_generated.jpg
26ce82da-f9b9-4f9d-9834-a532143ee174_g17,automatic-lens-correction\lens-correction-train-cleaned\26ce82da-f9b9-4f9d-9834-a532143ee174_g17_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\26ce82da-f9b9-4f9d-9834-a532143ee174_g17_generated.jpg
26ce82da-f9b9-4f9d-9834-a532143ee174_g19,automatic-lens-correction\lens-correction-train-cleaned\26ce82da-f9b9-4f9d-9834-a532143ee174_g19_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\26ce82da-f9b9-4f9d-9834-a532143ee174_g19_generated.jpg
26ce82da-f9b9-4f9d-9834-a532143ee174_g2,automatic-lens-correction\lens-correction-train-cleaned\26ce82da-f9b9-4f9d-9834-a532143ee174_g2_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\26ce82da-f9b9-4f9d-9834-a532143ee174_g2_generated.jpg
26ce82da-f9b9-4f9d-9834-a532143ee174_g3,automatic-lens-correction\lens-correction-train-cleaned\26ce82da-f9b9-4f9d-9834-a532143ee174_g3_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\26ce82da-f9b9-4f9d-9834-a532143ee174_g3_generated.jpg
26ce82da-f9b9-4f9d-9834-a532143ee174_g4,automatic-lens-correction\lens-correction-train-cleaned\26ce82da-f9b9-4f9d-9834-a532143ee174_g4_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\26ce82da-f9b9-4f9d-9834-a532143ee174_g4_generated.jpg
26ce82da-f9b9-4f9d-9834-a532143ee174_g5,automatic-lens-correction\lens-correction-train-cleaned\26ce82da-f9b9-4f9d-9834-a532143ee174_g5_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\26ce82da-f9b9-4f9d-9834-a532143ee174_g5_generated.jpg
26ce82da-f9b9-4f9d-9834-a532143ee174_g6,automatic-lens-correction\lens-correction-train-cleaned\26ce82da-f9b9-4f9d-9834-a532143ee174_g6_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\26ce82da-f9b9-4f9d-9834-a532143ee174_g6_generated.jpg
26ce82da-f9b9-4f9d-9834-a532143ee174_g7,automatic-lens-correction\lens-correction-train-cleaned\26ce82da-f9b9-4f9d-9834-a532143ee174_g7_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\26ce82da-f9b9-4f9d-9834-a532143ee174_g7_generated.jpg
26ce82da-f9b9-4f9d-9834-a532143ee174_g8,automatic-lens-correction\lens-correction-train-cleaned\26ce82da-f9b9-4f9d-9834-a532143ee174_g8_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\26ce82da-f9b9-4f9d-9834-a532143ee174_g8_generated.jpg
26ce82da-f9b9-4f9d-9834-a532143ee174_g9,automatic-lens-correction\lens-correction-train-cleaned\26ce82da-f9b9-4f9d-9834-a532143ee174_g9_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\26ce82da-f9b9-4f9d-9834-a532143ee174_g9_generated.jpg
26d42f81-30ea-401f-9c6b-4ec53e8476a4_g0,automatic-lens-correction\lens-correction-train-cleaned\26d42f81-30ea-401f-9c6b-4ec53e8476a4_g0_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\26d42f81-30ea-401f-9c6b-4ec53e8476a4_g0_generated.jpg
26d42f81-30ea-401f-9c6b-4ec53e8476a4_g10,automatic-lens-correction\lens-correction-train-cleaned\26d42f81-30ea-401f-9c6b-4ec53e8476a4_g10_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\26d42f81-30ea-401f-9c6b-4ec53e8476a4_g10_generated.jpg
26d42f81-30ea-401f-9c6b-4ec53e8476a4_g12,automatic-lens-correction\lens-correction-train-cleaned\26d42f81-30ea-401f-9c6b-4ec53e8476a4_g12_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\26d42f81-30ea-401f-9c6b-4ec53e8476a4_g12_generated.jpg
26d42f81-30ea-401f-9c6b-4ec53e8476a4_g4,automatic-lens-correction\lens-correction-train-cleaned\26d42f81-30ea-401f-9c6b-4ec53e8476a4_g4_original.jpg,automatic-lens-correction\lens-correction-train-cleaned\26d42f81-30ea-401f-9c6b-4ec53e8476a4_g4_generated.jpg
